SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),07/23/2019,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"2,187","1,620",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),07/23/2019,200 M EAST OF QUARRY RD (EB),C,VC,HAN,4,"1,292",960,E,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),07/23/2019,200 M EAST OF QUARRY RD (WB),C,VC,HAN,4,"1,308",970,W,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),05/31/2018,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"2,019","1,880",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),06/22/2017,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (EB),C,VC,HAN,3,"1,037",900,E,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),06/22/2017,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (WB),C,VC,HAN,3,"1,048",910,W,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),08/22/2016,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"1,976","1,620",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),10-05-2015,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"1,861","1,710",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),09/16/2013,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (WB),C,VC,HAN,6,919,830,W,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),09/16/2013,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (EB),C,VC,HAN,5,935,850,E,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),10/24/2012,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"1,717","1,630",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),08/29/2011,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"1,987","1,600",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),10/21/2009,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE),C,TC,HAN,,"1,817","1,710",,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),08-01-2007,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (EB),C,VC,HAN,4,"1,010",730,E,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),08-01-2007,5.5 KM WEST OF CHEVERIE RD (UPPER BURLINGTON LINE) (WB),C,VC,HAN,3,"1,036",750,W,,
215035,215,35,13.7,LOWER BURLINGTON-CENTRE BURLINGTON LINE TO TK 14 (BROOKLYN),10/19/2006,JUST EAST OF TK 14 (BROOKLYN),C,TC,HAN,,"4,403","4,180",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),09/28/2022,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,686","2,450",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),10/21/2021,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,632","2,510",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),09-09-2019,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,430","2,170",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),08/22/2019,100 M EAST OF LAKEWOOD DR (WB),B,VC,HAN,5,"1,259",970,W,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),08/22/2019,100 M EAST OF LAKEWOOD DR (EB),B,VC,HAN,5,"1,226",950,E,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),11-05-2018,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,201","2,270",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),07-06-2017,JUST EAST OF MCKAY RD (EB),B,VC,HAN,4,"1,156","1,040",E,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),07-06-2017,JUST EAST OF MCKAY RD (WB),B,VC,HAN,4,"1,183","1,060",W,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),07/18/2016,JUST EAST OF MCKAY RD,B,TC,HAN,,"3,085","2,570",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),09/28/2015,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,136","1,980",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),09/16/2013,JUST EAST OF MCKAY RD (EB),B,VC,HAN,5,"1,195","1,100",E,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),09/16/2013,JUST EAST OF MCKAY RD (WB),B,VC,HAN,5,"1,189","1,090",W,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),10/24/2012,JUST EAST OF MCKAY RD (EB),B,VC,HAN,5,"1,145","1,100",E,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),10/24/2012,JUST EAST OF MCKAY RD (WB),B,VC,HAN,5,"1,130","1,090",W,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),08/29/2011,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,436","2,130",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),10/21/2009,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,306","2,220",,,
215040,215,40,5.42,TK 14 (BROOKLYN) TO TK 1 (NEWPORT CORNER),08-01-2007,JUST EAST OF MCKAY RD,B,TC,HAN,,"2,180","1,760",,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),08-11-2020,0.75 KM EAST OF RTE 223,B,TC,CB,,672,520,,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),08/16/2017,0.75 KM EAST OF RTE 223,B,TC,CB,,779,620,,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),08/25/2014,0.75 KM EAST OF RTE 223 (WB),B,VC,CB,3,268,220,W,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),08/25/2014,0.75 KM EAST OF RTE 223 (EB),B,VC,CB,3,296,240,E,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),06-08-2011,0.75 KM EAST OF RTE 223,B,TC,CB,,504,470,,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),06-09-2008,150 M EAST OF RTE 223,B,TC,CB,,577,530,,,
216010,216,10,5.31,RTE 223 (CHRISTMAS ISLAND) TO BENACADIE WEST RD (BENACADIE),06-09-2008,0.75 KM EAST OF RTE 223,B,TC,CB,,577,530,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),08-11-2020,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,677,530,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),08/16/2017,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,761,600,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),08/25/2014,3 KM WEST OF CASTLE BAY RD (WB),B,VC,CB,3,274,230,W,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),08/25/2014,3 KM WEST OF CASTLE BAY RD (EB),B,VC,CB,3,301,250,E,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),06-08-2011,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,267,250,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),07-08-2008,3 KM WEST OF CASTLE BAY RD,B,TC,CB,,701,600,,,
216015,216,15,9.1,BENACADIE WEST RD (BENACADIE) TO ESKASONI (WEST RESERVATION LINE),10-12-2005,1.5 KM WEST OF ESKASONI (WEST RESERVATION LINE),B,TC,CB,,622,610,,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08-11-2020,0.25 KM WEST OF LAKEVIEW DR,B,TC,CB,,"1,133",880,,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08/16/2017,0.25 KM WEST OF LAKEVIEW DR (EB),B,VC,CB,3,603,480,E,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08/16/2017,0.25 KM WEST OF LAKEVIEW DR (WB),B,VC,CB,2,604,480,W,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),08/25/2014,0.25 KM WEST OF LAKEVIEW DR,B,TC,CB,,"1,046",870,,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),06-08-2011,0.25 KM WEST OF LAKEVIEW DR,B,TC,CB,,965,890,,,
216020,216,20,8.32,ESKASONI (WEST RESERVATION LINE) TO ESKASONI (EAST RESERVATION LINE),07/15/2008,0.25 KM WEST OF LAKEVIEW DR,B,TC,CB,,"1,163",980,,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,08-11-2020,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE),B,TC,CB,,"2,044","1,590",,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,08/16/2017,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE),B,TC,CB,,"2,027","1,600",,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,09-09-2014,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE) (WB),B,VC,CB,5,829,760,W,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,09-09-2014,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE) (EB),B,VC,CB,3,862,790,E,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,07-08-2008,1.5 KM EAST OF ESKASONI (EAST RESERVATION LINE),B,TC,CB,,"1,562","1,330",,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,05/21/2008,0.1 KM EAST OF MCADAMS LAKE RD,B,TC,CB,,"1,767","1,670",,,
216025,216,25,15.19,ESKASONI (EAST RESERVATION LINE) TO BOURINOT RD,10-12-2005,1.5 KM EAST OF ESKISONI (EAST RESERVATION LINE),B,TC,CB,,"1,469","1,440",,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08-11-2020,1 KM WEST OF TK 4,B,TC,CB,,"2,465","1,920",,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08-02-2017,1 KM WEST OF TK 4 (EB),B,VC,CB,3,"1,284","1,050",E,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08-02-2017,1 KM WEST OF TK 4 (WB),B,VC,CB,4,"1,252","1,020",W,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),08/25/2014,1 KM WEST OF TK 4,B,TC,CB,,"2,454","2,030",,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),01/27/2009,TK 4 AT RTE 216 (EAST BAY RD),,LT,CB,,,,,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),07-08-2008,1 KM WEST OF TK 4 (EB),B,VC,CB,4,"1,070",910,E,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),07-08-2008,1 KM WEST OF TK 4 (WB),B,VC,CB,4,"1,051",890,W,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),05/21/2008,JUST WEST OF TK 4,B,TC,CB,,"1,859","1,760",,,
216027,216,27,4.85,BOURINOT RD TO TK 4 (EAST BAY),10-12-2005,1 KM WEST OF TK 4,B,VC,CB,5,"1,868","1,830",,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/25/2022,AT CIVIC # 111 (EB),B,VC,DIG,9,620,490,E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/25/2022,AT CIVIC # 111 (WB),B,VC,DIG,15,955,760,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/29/2019,AT CIVIC # 111 (WB),B,VC,DIG,6,"1,092",870,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/29/2019,AT CIVIC # 111 (EB),B,VC,DIG,7,"1,302","1,040",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2018,AT CIVIC # 111 (WB),B,VC,DIG,7,"1,225",990,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2018,AT CIVIC # 111 (EB),B,VC,DIG,7,"1,445","1,170",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/30/2017,AT CIVIC # 111 (EB),B,VC,DIG,6,"1,334","1,090",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/30/2017,AT CIVIC # 111 (WB),B,VC,DIG,6,"1,131",920,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2015,AT CIVIC # 111 (WB),B,TC,DIG,,"1,163",960,W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2015,AT CIVIC # 111 (EB),B,TC,DIG,,"1,260","1,040",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2014,AT CIVIC # 111 (WB),B,TC,DIG,,"1,394","1,150",W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/27/2014,AT CIVIC # 111 (EB),B,TC,DIG,,"1,677","1,390",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/28/2013,AT CIVIC # 111 (EB),B,TC,DIG,,"1,527","1,250",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/28/2013,AT CIVIC # 111 (WB),B,TC,DIG,,"1,223","1,000",W,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/28/2012,AT CIVIC # 111 (EB),B,TC,DIG,,"1,641","1,350",E,,
217010,217,10,1.1,RTE 303 (WARWICK ST) TO DIGBY TOWN LINE,08/28/2012,AT CIVIC # 111 (WB),B,TC,DIG,,"1,324","1,090",W,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),06/21/2021,1 KM WEST OF UPPER CROSS RD,B,TC,DIG,,"1,520","1,370",,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),06-12-2018,1 KM WEST OF UPPER CROSS RD,B,TC,DIG,,"1,361","1,270",,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),05/25/2015,1 KM WEST OF UPPER CROSS RD,B,TC,DIG,,"1,153","1,080",,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),06/19/2012,1 KM WEST OF UPPER CROSS RD,B,TC,DIG,,"1,262","1,150",,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),07-07-2009,1 KM WEST OF UPPER CROSS RD (EB),B,VC,DIG,3,690,620,E,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),07-07-2009,1 KM WEST OF UPPER CROSS RD (WB),B,VC,DIG,4,642,570,W,,
217020,217,20,6.61,DIGBY TOWN LINE TO MIDDLE CROSS RD (ROXVILLE),10-11-2006,1 KM WEST OF UPPER CROSS RD,B,TC,DIG,,"1,281","1,180",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,06/21/2021,JUST EAST OF GULLIVERS COVE RD,B,TC,DIG,,"1,455","1,310",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,06-12-2018,JUST EAST OF GULLIVERS COVE RD,B,TC,DIG,,"1,517","1,410",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,05/25/2015,JUST EAST OF GULLIVERS COVE RD (WB),B,VC,DIG,6,607,570,W,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,05/25/2015,JUST EAST OF GULLIVERS COVE RD (EB),B,VC,DIG,6,607,570,E,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,06/26/2012,JUST EAST OF GULLIVERS COVE RD,B,TC,DIG,,"1,372","1,220",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,07/13/2009,JUST EAST OF GULLIVERS COVE RD,B,TC,DIG,,"1,505","1,300",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,10-11-2006,JUST EAST OF GULLIVERS COVE RD,B,TC,DIG,,"1,283","1,180",,,
217025,217,25,8.39,MIDDLE CROSS RD (ROXVILLE) TO WATERFORD EAST LINE,04/19/2005,JUST WEST OF MIDDLE CROSS RD,B,TC,DIG,,"1,431","1,460",,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,06/21/2021,JUST WEST OF TROUT COVE RD,B,TC,DIG,,"1,170","1,050",,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,06-12-2018,JUST WEST OF TROUT COVE RD,B,TC,DIG,,"1,250","1,170",,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,05/25/2015,JUST WEST OF TROUT COVE RD,B,TC,DIG,,"1,129","1,060",,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,06/19/2012,JUST WEST OF TROUT COVE RD (EB),B,VC,DIG,5,553,500,E,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,06/19/2012,JUST WEST OF TROUT COVE RD (WB),B,VC,DIG,6,555,510,W,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,07/20/2009,JUST WEST OF TROUT COVE RD,B,TC,DIG,,"1,284","1,100",,,
217030,217,30,9.7,WATERFORD EAST LINE TO LAKE MIDWAY PROVINCIAL PARK ENTRANCE,10-11-2006,JUST WEST OF TROUT COVE RD,B,TC,DIG,,"1,059",970,,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,06/21/2021,JUST WEST OF CHURCH HILL RD,B,TC,DIG,,940,850,,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,07/30/2019,250 M WEST OF SANDY COVE RD (WB),B,VC,DIG,3,704,560,W,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,07/30/2019,250 M WEST OF SANDY COVE RD (EB),B,VC,DIG,5,706,560,E,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,06-12-2018,JUST WEST OF CHURCH HILL RD,B,TC,DIG,,983,920,,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,06-01-2015,JUST WEST OF CHURCH HILL RD  (EB),B,VC,DIG,5,395,370,E,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,06-01-2015,JUST WEST OF CHURCH HILL RD  (WB),B,VC,DIG,5,397,370,W,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,06/19/2012,JUST WEST OF CHURCH HILL RD,B,TC,DIG,,926,840,,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,07/13/2009,JUST WEST OF CHURCH HILL RD,B,TC,DIG,,"1,029",890,,,
217033,217,33,13.55,LAKE MIDWAY PROVINCIAL PARK ENTRANCE TO LITTLE RIVER RD,10-11-2006,JUST WEST OF CHURCH HILL RD,B,VC,DIG,6,858,790,,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,08-04-2021,1.5 KM EAST OF EAST FERRY,B,TC,DIG,,907,710,,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,06-12-2018,1.5 KM EAST OF EAST FERRY,B,TC,DIG,,619,580,,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,05/25/2015,1.5 KM EAST OF EAST FERRY,B,TC,DIG,,482,450,,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,06/19/2012,1.5 KM EAST OF EAST FERRY,B,TC,DIG,,589,540,,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,07/13/2009,1.5 KM EAST OF EAST FERRY (EB),B,VC,DIG,5,346,300,E,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,07/13/2009,1.5 KM EAST OF EAST FERRY (WB),B,VC,DIG,4,346,300,W,,
217035,217,35,8.47,LITTLE RIVER RD  TO TIVERTON FERRY TERMINAL,10-11-2006,1.5 KM EAST OF EAST FERRY,B,TC,DIG,,560,520,,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),06-12-2018,1 KM WEST OF BEAR COVE RD (EB),B,VC,DIG,3,294,270,E,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),06-12-2018,1 KM WEST OF BEAR COVE RD (WB),B,VC,DIG,5,295,270,W,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),05/25/2015,1 KM WEST OF BEAR COVE RD (EB),B,TC,DIG,,242,230,E,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),05/25/2015,1 KM WEST OF BEAR COVE RD (WB),B,TC,DIG,,238,220,W,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),06/19/2012,1 KM WEST OF BEAR COVE RD,B,TC,DIG,,546,500,,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),07/13/2009,1 KM WEST OF BEAR COVE RD,B,TC,DIG,,713,620,,,
217040,217,40,7.5,TIVERTON FERRY TERMINAL TO FLOURS COVE RD (CENTRAL GROVE),10-11-2006,1 KM WEST OF BEAR COVE RD,B,TC,DIG,,620,570,,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,06/21/2021,JUST WEST OF CENTRAL GROVE,B,TC,DIG,,537,480,,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,06-12-2018,JUST WEST OF CENTRAL GROVE,B,TC,DIG,,554,520,,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,05/25/2015,JUST WEST OF CENTRAL GROVE,B,TC,DIG,,454,430,,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,07-04-2012,JUST WEST OF CENTRAL GROVE,B,TC,DIG,,611,540,,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,07/13/2009,JUST WEST OF CENTRAL GROVE (WB),B,VC,DIG,4,334,290,W,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,07/13/2009,JUST WEST OF CENTRAL GROVE (EB),B,VC,DIG,5,328,280,E,,
217045,217,45,9.95,FLOURS COVE RD (CENTRAL GROVE) TO FREEPORT FERRY TERMINAL,10-11-2006,JUST WEST OF CENTRAL GROVE,B,TC,DIG,,544,500,,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),07-05-2022,100 M EAST OF TK 19,E,VC,INV,3,809,530,,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),07/14/2020,1 KM EAST OK TK 19 (WB),E,VC,INV,2,345,230,W,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),07/14/2020,1 KM EAST OF TK 19 (EB),E,VC,INV,3,344,230,E,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),06/20/2017,1 KM EAST OF TK 19,E,TC,INV,,755,630,,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),08-12-2014,1 KM EAST OF TK 19,E,VC,INV,3,749,450,,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),05/31/2011,1 KM EAST OF TK 19,E,TC,INV,,453,410,,,
219010,219,10,11.95,TK 19 (DUNVEGAN) TO CHIMNEY CORNER RD (MARGAREE HARBOUR),06/24/2008,1 KM EAST OF TK 19,E,TC,INV,,574,430,,,
